Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
2	60	264	internal://	OutTimedOutInterests	0	0	0	0
2	60	-1	all	SatisfiedInterests	0.8	0	2	0
2	60	-1	all	TimedOutInterests	0	0	0	0
2	61	1	internal://	InInterests	0	0	0	0
2	61	1	internal://	OutInterests	0	0	0	0
2	61	1	internal://	InData	0	0	0	0
2	61	1	internal://	OutData	0	0	0	0
2	61	1	internal://	InNacks	0	0	0	0
2	61	1	internal://	OutNacks	0	0	0	0
2	61	1	internal://	InSatisfiedInterests	0	0	0	0
2	61	1	internal://	InTimedOutInterests	0	0	0	0
2	61	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	61	1	internal://	OutTimedOutInterests	0	0	0	0
2	61	257	internal://	InInterests	0	0	0	0
2	61	257	internal://	OutInterests	0	0	0	0
2	61	257	internal://	InData	0	0	0	0
2	61	257	internal://	OutData	0	0	0	0
2	61	257	internal://	InNacks	0	0	0	0
2	61	257	internal://	OutNacks	0	0	0	0
2	61	257	internal://	InSatisfiedInterests	0.8	0	2	0
2	61	257	internal://	InTimedOutInterests	0	0	0	0
2	61	257	internal://	OutSatisfiedInterests	0	0	0	0
2	61	257	internal://	OutTimedOutInterests	0	0	0	0
2	61	-1	all	SatisfiedInterests	0.8	0	2	0
2	61	-1	all	TimedOutInterests	0	0	0	0
2	62	1	internal://	InInterests	0	0	0	0
2	62	1	internal://	OutInterests	0	0	0	0
2	62	1	internal://	InData	0	0	0	0
2	62	1	internal://	OutData	0	0	0	0
2	62	1	internal://	InNacks	0	0	0	0
2	62	1	internal://	OutNacks	0	0	0	0
2	62	1	internal://	InSatisfiedInterests	0	0	0	0
2	62	1	internal://	InTimedOutInterests	0	0	0	0
2	62	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	62	1	internal://	OutTimedOutInterests	0	0	0	0
2	62	258	internal://	InInterests	0	0	0	0
2	62	258	internal://	OutInterests	0	0	0	0
2	62	258	internal://	InData	0	0	0	0
2	62	258	internal://	OutData	0	0	0	0
2	62	258	internal://	InNacks	0	0	0	0
2	62	258	internal://	OutNacks	0	0	0	0
2	62	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	62	258	internal://	InTimedOutInterests	0	0	0	0
2	62	258	internal://	OutSatisfiedInterests	0	0	0	0
2	62	258	internal://	OutTimedOutInterests	0	0	0	0
2	62	-1	all	SatisfiedInterests	0.8	0	2	0
2	62	-1	all	TimedOutInterests	0	0	0	0
2	63	1	internal://	InInterests	0	0	0	0
2	63	1	internal://	OutInterests	0	0	0	0
2	63	1	internal://	InData	0	0	0	0
2	63	1	internal://	OutData	0	0	0	0
2	63	1	internal://	InNacks	0	0	0	0
2	63	1	internal://	OutNacks	0	0	0	0
2	63	1	internal://	InSatisfiedInterests	0	0	0	0
2	63	1	internal://	InTimedOutInterests	0	0	0	0
2	63	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	63	1	internal://	OutTimedOutInterests	0	0	0	0
2	63	258	internal://	InInterests	0	0	0	0
2	63	258	internal://	OutInterests	0	0	0	0
2	63	258	internal://	InData	0	0	0	0
2	63	258	internal://	OutData	0	0	0	0
2	63	258	internal://	InNacks	0	0	0	0
2	63	258	internal://	OutNacks	0	0	0	0
2	63	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	63	258	internal://	InTimedOutInterests	0	0	0	0
2	63	258	internal://	OutSatisfiedInterests	0	0	0	0
2	63	258	internal://	OutTimedOutInterests	0	0	0	0
2	63	-1	all	SatisfiedInterests	0.8	0	2	0
2	63	-1	all	TimedOutInterests	0	0	0	0
2	64	1	internal://	InInterests	0	0	0	0
2	64	1	internal://	OutInterests	0	0	0	0
2	64	1	internal://	InData	0	0	0	0
2	64	1	internal://	OutData	0	0	0	0
2	64	1	internal://	InNacks	0	0	0	0
2	64	1	internal://	OutNacks	0	0	0	0
2	64	1	internal://	InSatisfiedInterests	0	0	0	0
2	64	1	internal://	InTimedOutInterests	0	0	0	0
2	64	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	64	1	internal://	OutTimedOutInterests	0	0	0	0
2	64	258	internal://	InInterests	0	0	0	0
2	64	258	internal://	OutInterests	0	0	0	0
2	64	258	internal://	InData	0	0	0	0
2	64	258	internal://	OutData	0	0	0	0
2	64	258	internal://	InNacks	0	0	0	0
2	64	258	internal://	OutNacks	0	0	0	0
2	64	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	64	258	internal://	InTimedOutInterests	0	0	0	0
2	64	258	internal://	OutSatisfiedInterests	0	0	0	0
2	64	258	internal://	OutTimedOutInterests	0	0	0	0
2	64	-1	all	SatisfiedInterests	0.8	0	2	0
2	64	-1	all	TimedOutInterests	0	0	0	0
2	65	1	internal://	InInterests	0	0	0	0
2	65	1	internal://	OutInterests	0	0	0	0
2	65	1	internal://	InData	0	0	0	0
2	65	1	internal://	OutData	0	0	0	0
2	65	1	internal://	InNacks	0	0	0	0
2	65	1	internal://	OutNacks	0	0	0	0
2	65	1	internal://	InSatisfiedInterests	0	0	0	0
2	65	1	internal://	InTimedOutInterests	0	0	0	0
2	65	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	65	1	internal://	OutTimedOutInterests	0	0	0	0
2	65	258	internal://	InInterests	0	0	0	0
2	65	258	internal://	OutInterests	0	0	0	0
2	65	258	internal://	InData	0	0	0	0
2	65	258	internal://	OutData	0	0	0	0
2	65	258	internal://	InNacks	0	0	0	0
2	65	258	internal://	OutNacks	0	0	0	0
2	65	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	65	258	internal://	InTimedOutInterests	0	0	0	0
2	65	258	internal://	OutSatisfiedInterests	0	0	0	0
2	65	258	internal://	OutTimedOutInterests	0	0	0	0
2	65	-1	all	SatisfiedInterests	0.8	0	2	0
2	65	-1	all	TimedOutInterests	0	0	0	0
2	66	1	internal://	InInterests	0	0	0	0
2	66	1	internal://	OutInterests	0	0	0	0
2	66	1	internal://	InData	0	0	0	0
2	66	1	internal://	OutData	0	0	0	0
2	66	1	internal://	InNacks	0	0	0	0
2	66	1	internal://	OutNacks	0	0	0	0
2	66	1	internal://	InSatisfiedInterests	0	0	0	0
2	66	1	internal://	InTimedOutInterests	0	0	0	0
2	66	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	66	1	internal://	OutTimedOutInterests	0	0	0	0
2	66	258	internal://	InInterests	0	0	0	0
2	66	258	internal://	OutInterests	0	0	0	0
2	66	258	internal://	InData	0	0	0	0
2	66	258	internal://	OutData	0	0	0	0
2	66	258	internal://	InNacks	0	0	0	0
2	66	258	internal://	OutNacks	0	0	0	0
2	66	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	66	258	internal://	InTimedOutInterests	0	0	0	0
2	66	258	internal://	OutSatisfiedInterests	0	0	0	0
2	66	258	internal://	OutTimedOutInterests	0	0	0	0
2	66	-1	all	SatisfiedInterests	0.8	0	2	0
2	66	-1	all	TimedOutInterests	0	0	0	0
2	67	1	internal://	InInterests	0	0	0	0
2	67	1	internal://	OutInterests	0	0	0	0
2	67	1	internal://	InData	0	0	0	0
2	67	1	internal://	OutData	0	0	0	0
2	67	1	internal://	InNacks	0	0	0	0
2	67	1	internal://	OutNacks	0	0	0	0
2	67	1	internal://	InSatisfiedInterests	0	0	0	0
2	67	1	internal://	InTimedOutInterests	0	0	0	0
2	67	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	67	1	internal://	OutTimedOutInterests	0	0	0	0
2	67	258	internal://	InInterests	0	0	0	0
2	67	258	internal://	OutInterests	0	0	0	0
2	67	258	internal://	InData	0	0	0	0
2	67	258	internal://	OutData	0	0	0	0
2	67	258	internal://	InNacks	0	0	0	0
2	67	258	internal://	OutNacks	0	0	0	0
2	67	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	67	258	internal://	InTimedOutInterests	0	0	0	0
2	67	258	internal://	OutSatisfiedInterests	0	0	0	0
2	67	258	internal://	OutTimedOutInterests	0	0	0	0
2	67	-1	all	SatisfiedInterests	0.8	0	2	0
2	67	-1	all	TimedOutInterests	0	0	0	0
2	68	1	internal://	InInterests	0	0	0	0
2	68	1	internal://	OutInterests	0	0	0	0
2	68	1	internal://	InData	0	0	0	0
2	68	1	internal://	OutData	0	0	0	0
2	68	1	internal://	InNacks	0	0	0	0
2	68	1	internal://	OutNacks	0	0	0	0
2	68	1	internal://	InSatisfiedInterests	0	0	0	0
2	68	1	internal://	InTimedOutInterests	0	0	0	0
2	68	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	68	1	internal://	OutTimedOutInterests	0	0	0	0
2	68	258	internal://	InInterests	0	0	0	0
2	68	258	internal://	OutInterests	0	0	0	0
2	68	258	internal://	InData	0	0	0	0
2	68	258	internal://	OutData	0	0	0	0
2	68	258	internal://	InNacks	0	0	0	0
2	68	258	internal://	OutNacks	0	0	0	0
2	68	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	68	258	internal://	InTimedOutInterests	0	0	0	0
2	68	258	internal://	OutSatisfiedInterests	0	0	0	0
2	68	258	internal://	OutTimedOutInterests	0	0	0	0
2	68	-1	all	SatisfiedInterests	0.8	0	2	0
2	68	-1	all	TimedOutInterests	0	0	0	0
2	69	1	internal://	InInterests	0	0	0	0
2	69	1	internal://	OutInterests	0	0	0	0
2	69	1	internal://	InData	0	0	0	0
2	69	1	internal://	OutData	0	0	0	0
2	69	1	internal://	InNacks	0	0	0	0
2	69	1	internal://	OutNacks	0	0	0	0
2	69	1	internal://	InSatisfiedInterests	0	0	0	0
2	69	1	internal://	InTimedOutInterests	0	0	0	0
2	69	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	69	1	internal://	OutTimedOutInterests	0	0	0	0
2	69	258	internal://	InInterests	0	0	0	0
2	69	258	internal://	OutInterests	0	0	0	0
2	69	258	internal://	InData	0	0	0	0
2	69	258	internal://	OutData	0	0	0	0
2	69	258	internal://	InNacks	0	0	0	0
2	69	258	internal://	OutNacks	0	0	0	0
2	69	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	69	258	internal://	InTimedOutInterests	0	0	0	0
2	69	258	internal://	OutSatisfiedInterests	0	0	0	0
2	69	258	internal://	OutTimedOutInterests	0	0	0	0
2	69	-1	all	SatisfiedInterests	0.8	0	2	0
2	69	-1	all	TimedOutInterests	0	0	0	0
2	70	1	internal://	InInterests	0	0	0	0
2	70	1	internal://	OutInterests	0	0	0	0
2	70	1	internal://	InData	0	0	0	0
2	70	1	internal://	OutData	0	0	0	0
2	70	1	internal://	InNacks	0	0	0	0
2	70	1	internal://	OutNacks	0	0	0	0
2	70	1	internal://	InSatisfiedInterests	0	0	0	0
2	70	1	internal://	InTimedOutInterests	0	0	0	0
2	70	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	70	1	internal://	OutTimedOutInterests	0	0	0	0
2	70	258	internal://	InInterests	0	0	0	0
2	70	258	internal://	OutInterests	0	0	0	0
2	70	258	internal://	InData	0	0	0	0
2	70	258	internal://	OutData	0	0	0	0
2	70	258	internal://	InNacks	0	0	0	0
2	70	258	internal://	OutNacks	0	0	0	0
2	70	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	70	258	internal://	InTimedOutInterests	0	0	0	0
2	70	258	internal://	OutSatisfiedInterests	0	0	0	0
2	70	258	internal://	OutTimedOutInterests	0	0	0	0
2	70	-1	all	SatisfiedInterests	0.8	0	2	0
2	70	-1	all	TimedOutInterests	0	0	0	0
2	71	1	internal://	InInterests	0	0	0	0
2	71	1	internal://	OutInterests	0	0	0	0
2	71	1	internal://	InData	0	0	0	0
2	71	1	internal://	OutData	0	0	0	0
2	71	1	internal://	InNacks	0	0	0	0
2	71	1	internal://	OutNacks	0	0	0	0
2	71	1	internal://	InSatisfiedInterests	0	0	0	0
2	71	1	internal://	InTimedOutInterests	0	0	0	0
2	71	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	71	1	internal://	OutTimedOutInterests	0	0	0	0
2	71	257	internal://	InInterests	0	0	0	0
2	71	257	internal://	OutInterests	0	0	0	0
2	71	257	internal://	InData	0	0	0	0
2	71	257	internal://	OutData	0	0	0	0
2	71	257	internal://	InNacks	0	0	0	0
2	71	257	internal://	OutNacks	0	0	0	0
2	71	257	internal://	InSatisfiedInterests	0.8	0	2	0
2	71	257	internal://	InTimedOutInterests	0	0	0	0
2	71	257	internal://	OutSatisfiedInterests	0	0	0	0
2	71	257	internal://	OutTimedOutInterests	0	0	0	0
2	71	-1	all	SatisfiedInterests	0.8	0	2	0
2	71	-1	all	TimedOutInterests	0	0	0	0
2	72	1	internal://	InInterests	0	0	0	0
2	72	1	internal://	OutInterests	0	0	0	0
2	72	1	internal://	InData	0	0	0	0
2	72	1	internal://	OutData	0	0	0	0
2	72	1	internal://	InNacks	0	0	0	0
2	72	1	internal://	OutNacks	0	0	0	0
2	72	1	internal://	InSatisfiedInterests	0	0	0	0
2	72	1	internal://	InTimedOutInterests	0	0	0	0
2	72	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	72	1	internal://	OutTimedOutInterests	0	0	0	0
2	72	258	internal://	InInterests	0	0	0	0
2	72	258	internal://	OutInterests	0	0	0	0
2	72	258	internal://	InData	0	0	0	0
2	72	258	internal://	OutData	0	0	0	0
2	72	258	internal://	InNacks	0	0	0	0
2	72	258	internal://	OutNacks	0	0	0	0
2	72	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	72	258	internal://	InTimedOutInterests	0	0	0	0
2	72	258	internal://	OutSatisfiedInterests	0	0	0	0
2	72	258	internal://	OutTimedOutInterests	0	0	0	0
2	72	-1	all	SatisfiedInterests	0.8	0	2	0
2	72	-1	all	TimedOutInterests	0	0	0	0
2	73	1	internal://	InInterests	0	0	0	0
2	73	1	internal://	OutInterests	0	0	0	0
2	73	1	internal://	InData	0	0	0	0
2	73	1	internal://	OutData	0	0	0	0
2	73	1	internal://	InNacks	0	0	0	0
2	73	1	internal://	OutNacks	0	0	0	0
2	73	1	internal://	InSatisfiedInterests	0	0	0	0
2	73	1	internal://	InTimedOutInterests	0	0	0	0
2	73	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	73	1	internal://	OutTimedOutInterests	0	0	0	0
2	73	258	internal://	InInterests	0	0	0	0
2	73	258	internal://	OutInterests	0	0	0	0
2	73	258	internal://	InData	0	0	0	0
2	73	258	internal://	OutData	0	0	0	0
2	73	258	internal://	InNacks	0	0	0	0
2	73	258	internal://	OutNacks	0	0	0	0
2	73	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	73	258	internal://	InTimedOutInterests	0	0	0	0
2	73	258	internal://	OutSatisfiedInterests	0	0	0	0
2	73	258	internal://	OutTimedOutInterests	0	0	0	0
2	73	-1	all	SatisfiedInterests	0.8	0	2	0
2	73	-1	all	TimedOutInterests	0	0	0	0
2	74	1	internal://	InInterests	0	0	0	0
2	74	1	internal://	OutInterests	0	0	0	0
2	74	1	internal://	InData	0	0	0	0
2	74	1	internal://	OutData	0	0	0	0
2	74	1	internal://	InNacks	0	0	0	0
2	74	1	internal://	OutNacks	0	0	0	0
2	74	1	internal://	InSatisfiedInterests	0	0	0	0
2	74	1	internal://	InTimedOutInterests	0	0	0	0
2	74	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	74	1	internal://	OutTimedOutInterests	0	0	0	0
2	74	258	internal://	InInterests	0	0	0	0
2	74	258	internal://	OutInterests	0	0	0	0
2	74	258	internal://	InData	0	0	0	0
2	74	258	internal://	OutData	0	0	0	0
2	74	258	internal://	InNacks	0	0	0	0
2	74	258	internal://	OutNacks	0	0	0	0
2	74	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	74	258	internal://	InTimedOutInterests	0	0	0	0
2	74	258	internal://	OutSatisfiedInterests	0	0	0	0
2	74	258	internal://	OutTimedOutInterests	0	0	0	0
2	74	-1	all	SatisfiedInterests	0.8	0	2	0
2	74	-1	all	TimedOutInterests	0	0	0	0
2	75	1	internal://	InInterests	0	0	0	0
2	75	1	internal://	OutInterests	0	0	0	0
2	75	1	internal://	InData	0	0	0	0
2	75	1	internal://	OutData	0	0	0	0
2	75	1	internal://	InNacks	0	0	0	0
2	75	1	internal://	OutNacks	0	0	0	0
2	75	1	internal://	InSatisfiedInterests	0	0	0	0
2	75	1	internal://	InTimedOutInterests	0	0	0	0
2	75	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	75	1	internal://	OutTimedOutInterests	0	0	0	0
2	75	258	internal://	InInterests	0	0	0	0
2	75	258	internal://	OutInterests	0	0	0	0
2	75	258	internal://	InData	0	0	0	0
2	75	258	internal://	OutData	0	0	0	0
2	75	258	internal://	InNacks	0	0	0	0
2	75	258	internal://	OutNacks	0	0	0	0
2	75	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	75	258	internal://	InTimedOutInterests	0	0	0	0
2	75	258	internal://	OutSatisfiedInterests	0	0	0	0
2	75	258	internal://	OutTimedOutInterests	0	0	0	0
2	75	-1	all	SatisfiedInterests	0.8	0	2	0
2	75	-1	all	TimedOutInterests	0	0	0	0
2	76	1	internal://	InInterests	0	0	0	0
2	76	1	internal://	OutInterests	0	0	0	0
2	76	1	internal://	InData	0	0	0	0
2	76	1	internal://	OutData	0	0	0	0
2	76	1	internal://	InNacks	0	0	0	0
2	76	1	internal://	OutNacks	0	0	0	0
2	76	1	internal://	InSatisfiedInterests	0	0	0	0
2	76	1	internal://	InTimedOutInterests	0	0	0	0
2	76	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	76	1	internal://	OutTimedOutInterests	0	0	0	0
2	76	258	internal://	InInterests	0	0	0	0
2	76	258	internal://	OutInterests	0	0	0	0
2	76	258	internal://	InData	0	0	0	0
2	76	258	internal://	OutData	0	0	0	0
2	76	258	internal://	InNacks	0	0	0	0
2	76	258	internal://	OutNacks	0	0	0	0
2	76	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	76	258	internal://	InTimedOutInterests	0	0	0	0
2	76	258	internal://	OutSatisfiedInterests	0	0	0	0
2	76	258	internal://	OutTimedOutInterests	0	0	0	0
2	76	-1	all	SatisfiedInterests	0.8	0	2	0
2	76	-1	all	TimedOutInterests	0	0	0	0
2	77	1	internal://	InInterests	0	0	0	0
2	77	1	internal://	OutInterests	0	0	0	0
2	77	1	internal://	InData	0	0	0	0
2	77	1	internal://	OutData	0	0	0	0
2	77	1	internal://	InNacks	0	0	0	0
2	77	1	internal://	OutNacks	0	0	0	0
2	77	1	internal://	InSatisfiedInterests	0	0	0	0
2	77	1	internal://	InTimedOutInterests	0	0	0	0
2	77	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	77	1	internal://	OutTimedOutInterests	0	0	0	0
2	77	258	internal://	InInterests	0	0	0	0
2	77	258	internal://	OutInterests	0	0	0	0
2	77	258	internal://	InData	0	0	0	0
2	77	258	internal://	OutData	0	0	0	0
2	77	258	internal://	InNacks	0	0	0	0
2	77	258	internal://	OutNacks	0	0	0	0
2	77	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	77	258	internal://	InTimedOutInterests	0	0	0	0
2	77	258	internal://	OutSatisfiedInterests	0	0	0	0
2	77	258	internal://	OutTimedOutInterests	0	0	0	0
2	77	-1	all	SatisfiedInterests	0.8	0	2	0
2	77	-1	all	TimedOutInterests	0	0	0	0
2	78	1	internal://	InInterests	0	0	0	0
2	78	1	internal://	OutInterests	0	0	0	0
2	78	1	internal://	InData	0	0	0	0
2	78	1	internal://	OutData	0	0	0	0
2	78	1	internal://	InNacks	0	0	0	0
2	78	1	internal://	OutNacks	0	0	0	0
2	78	1	internal://	InSatisfiedInterests	0	0	0	0
2	78	1	internal://	InTimedOutInterests	0	0	0	0
2	78	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	78	1	internal://	OutTimedOutInterests	0	0	0	0
2	78	258	internal://	InInterests	0	0	0	0
2	78	258	internal://	OutInterests	0	0	0	0
2	78	258	internal://	InData	0	0	0	0
2	78	258	internal://	OutData	0	0	0	0
2	78	258	internal://	InNacks	0	0	0	0
2	78	258	internal://	OutNacks	0	0	0	0
2	78	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	78	258	internal://	InTimedOutInterests	0	0	0	0
2	78	258	internal://	OutSatisfiedInterests	0	0	0	0
2	78	258	internal://	OutTimedOutInterests	0	0	0	0
2	78	-1	all	SatisfiedInterests	0.8	0	2	0
2	78	-1	all	TimedOutInterests	0	0	0	0
2	79	1	internal://	InInterests	0	0	0	0
2	79	1	internal://	OutInterests	0	0	0	0
2	79	1	internal://	InData	0	0	0	0
2	79	1	internal://	OutData	0	0	0	0
2	79	1	internal://	InNacks	0	0	0	0
2	79	1	internal://	OutNacks	0	0	0	0
2	79	1	internal://	InSatisfiedInterests	0	0	0	0
2	79	1	internal://	InTimedOutInterests	0	0	0	0
2	79	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	79	1	internal://	OutTimedOutInterests	0	0	0	0
2	79	258	internal://	InInterests	0	0	0	0
2	79	258	internal://	OutInterests	0	0	0	0
2	79	258	internal://	InData	0	0	0	0
2	79	258	internal://	OutData	0	0	0	0
2	79	258	internal://	InNacks	0	0	0	0
2	79	258	internal://	OutNacks	0	0	0	0
2	79	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	79	258	internal://	InTimedOutInterests	0	0	0	0
2	79	258	internal://	OutSatisfiedInterests	0	0	0	0
2	79	258	internal://	OutTimedOutInterests	0	0	0	0
2	79	-1	all	SatisfiedInterests	0.8	0	2	0
2	79	-1	all	TimedOutInterests	0	0	0	0
2	80	1	internal://	InInterests	0	0	0	0
2	80	1	internal://	OutInterests	0	0	0	0
2	80	1	internal://	InData	0	0	0	0
2	80	1	internal://	OutData	0	0	0	0
2	80	1	internal://	InNacks	0	0	0	0
2	80	1	internal://	OutNacks	0	0	0	0
2	80	1	internal://	InSatisfiedInterests	0	0	0	0
2	80	1	internal://	InTimedOutInterests	0	0	0	0
2	80	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	80	1	internal://	OutTimedOutInterests	0	0	0	0
2	80	258	internal://	InInterests	0	0	0	0
2	80	258	internal://	OutInterests	0	0	0	0
2	80	258	internal://	InData	0	0	0	0
2	80	258	internal://	OutData	0	0	0	0
2	80	258	internal://	InNacks	0	0	0	0
2	80	258	internal://	OutNacks	0	0	0	0
2	80	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	80	258	internal://	InTimedOutInterests	0	0	0	0
2	80	258	internal://	OutSatisfiedInterests	0	0	0	0
2	80	258	internal://	OutTimedOutInterests	0	0	0	0
2	80	-1	all	SatisfiedInterests	0.8	0	2	0
2	80	-1	all	TimedOutInterests	0	0	0	0
2	81	1	internal://	InInterests	0	0	0	0
2	81	1	internal://	OutInterests	0	0	0	0
2	81	1	internal://	InData	0	0	0	0
2	81	1	internal://	OutData	0	0	0	0
2	81	1	internal://	InNacks	0	0	0	0
2	81	1	internal://	OutNacks	0	0	0	0
2	81	1	internal://	InSatisfiedInterests	0	0	0	0
2	81	1	internal://	InTimedOutInterests	0	0	0	0
2	81	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	81	1	internal://	OutTimedOutInterests	0	0	0	0
2	81	257	internal://	InInterests	0	0	0	0
2	81	257	internal://	OutInterests	0	0	0	0
2	81	257	internal://	InData	0	0	0	0
2	81	257	internal://	OutData	0	0	0	0
2	81	257	internal://	InNacks	0	0	0	0
2	81	257	internal://	OutNacks	0	0	0	0
2	81	257	internal://	InSatisfiedInterests	0.8	0	2	0
2	81	257	internal://	InTimedOutInterests	0	0	0	0
2	81	257	internal://	OutSatisfiedInterests	0	0	0	0
2	81	257	internal://	OutTimedOutInterests	0	0	0	0
2	81	-1	all	SatisfiedInterests	0.8	0	2	0
2	81	-1	all	TimedOutInterests	0	0	0	0
2	82	1	internal://	InInterests	0	0	0	0
2	82	1	internal://	OutInterests	0	0	0	0
2	82	1	internal://	InData	0	0	0	0
2	82	1	internal://	OutData	0	0	0	0
2	82	1	internal://	InNacks	0	0	0	0
2	82	1	internal://	OutNacks	0	0	0	0
2	82	1	internal://	InSatisfiedInterests	0	0	0	0
2	82	1	internal://	InTimedOutInterests	0	0	0	0
2	82	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	82	1	internal://	OutTimedOutInterests	0	0	0	0
2	82	258	internal://	InInterests	0	0	0	0
2	82	258	internal://	OutInterests	0	0	0	0
2	82	258	internal://	InData	0	0	0	0
2	82	258	internal://	OutData	0	0	0	0
2	82	258	internal://	InNacks	0	0	0	0
2	82	258	internal://	OutNacks	0	0	0	0
2	82	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	82	258	internal://	InTimedOutInterests	0	0	0	0
2	82	258	internal://	OutSatisfiedInterests	0	0	0	0
2	82	258	internal://	OutTimedOutInterests	0	0	0	0
2	82	-1	all	SatisfiedInterests	0.8	0	2	0
2	82	-1	all	TimedOutInterests	0	0	0	0
2	83	1	internal://	InInterests	0	0	0	0
2	83	1	internal://	OutInterests	0	0	0	0
2	83	1	internal://	InData	0	0	0	0
2	83	1	internal://	OutData	0	0	0	0
2	83	1	internal://	InNacks	0	0	0	0
2	83	1	internal://	OutNacks	0	0	0	0
2	83	1	internal://	InSatisfiedInterests	0	0	0	0
2	83	1	internal://	InTimedOutInterests	0	0	0	0
2	83	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	83	1	internal://	OutTimedOutInterests	0	0	0	0
2	83	258	internal://	InInterests	0	0	0	0
2	83	258	internal://	OutInterests	0	0	0	0
2	83	258	internal://	InData	0	0	0	0
2	83	258	internal://	OutData	0	0	0	0
2	83	258	internal://	InNacks	0	0	0	0
2	83	258	internal://	OutNacks	0	0	0	0
2	83	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	83	258	internal://	InTimedOutInterests	0	0	0	0
2	83	258	internal://	OutSatisfiedInterests	0	0	0	0
2	83	258	internal://	OutTimedOutInterests	0	0	0	0
2	83	-1	all	SatisfiedInterests	0.8	0	2	0
2	83	-1	all	TimedOutInterests	0	0	0	0
2	84	1	internal://	InInterests	0	0	0	0
2	84	1	internal://	OutInterests	0	0	0	0
2	84	1	internal://	InData	0	0	0	0
2	84	1	internal://	OutData	0	0	0	0
2	84	1	internal://	InNacks	0	0	0	0
2	84	1	internal://	OutNacks	0	0	0	0
2	84	1	internal://	InSatisfiedInterests	0	0	0	0
2	84	1	internal://	InTimedOutInterests	0	0	0	0
2	84	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	84	1	internal://	OutTimedOutInterests	0	0	0	0
2	84	258	internal://	InInterests	0	0	0	0
2	84	258	internal://	OutInterests	0	0	0	0
2	84	258	internal://	InData	0	0	0	0
2	84	258	internal://	OutData	0	0	0	0
2	84	258	internal://	InNacks	0	0	0	0
2	84	258	internal://	OutNacks	0	0	0	0
2	84	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	84	258	internal://	InTimedOutInterests	0	0	0	0
2	84	258	internal://	OutSatisfiedInterests	0	0	0	0
2	84	258	internal://	OutTimedOutInterests	0	0	0	0
2	84	-1	all	SatisfiedInterests	0.8	0	2	0
2	84	-1	all	TimedOutInterests	0	0	0	0
2	85	1	internal://	InInterests	0	0	0	0
2	85	1	internal://	OutInterests	0	0	0	0
2	85	1	internal://	InData	0	0	0	0
2	85	1	internal://	OutData	0	0	0	0
2	85	1	internal://	InNacks	0	0	0	0
2	85	1	internal://	OutNacks	0	0	0	0
2	85	1	internal://	InSatisfiedInterests	0	0	0	0
2	85	1	internal://	InTimedOutInterests	0	0	0	0
2	85	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	85	1	internal://	OutTimedOutInterests	0	0	0	0
2	85	258	internal://	InInterests	0	0	0	0
2	85	258	internal://	OutInterests	0	0	0	0
